symbol,model,prediction_file,pnl_mode,negative_mode,trading_days,first_date,last_date,ref_close,ref_price_date_used,shares,invested_notional,pnl_predicted,pnl_actual,final_equity_predicted,final_equity_actual,total_return_predicted,total_return_actual,days_long_predicted,days_short_predicted,days_flat_predicted,days_long_actual,days_short_actual,days_flat_actual,return_gap_actual_minus_predicted,total_return_sign_predicted,total_return_sign_actual,predicted_underperforms_actual
SHJS,Prophet,SHJS_predictions_20260311_130908_20260304_20260511.csv,shares,flat,21,2026-03-04,2026-04-09,149.98,2026-03-19,667.0,100036.65999999999,8390.85999999999,25706.179999999997,108390.85999999999,125706.18,0.0839085999999999,0.25706179999999995,19,0,2,3,0,18,0.17315320000000006,1,1,True
SHSML,RandomForest,SHSML_predictions_20260311_131209_20260304_20260511.csv,shares,flat,20,2026-03-04,2026-04-09,399.28,2026-04-09,250.0,99820.0,3759.9999999999927,20507.499999999978,103760.0,120507.49999999997,0.037599999999999925,0.20507499999999979,18,0,2,4,0,16,0.16747499999999987,1,1,True
SIEM,RandomForest,SIEM_predictions_20260311_131423_20260304_20260511.csv,shares,flat,22,2026-03-04,2026-04-09,1516.92,2026-03-19,66.0,100116.72,4093.319999999999,4631.880000000005,104093.31999999999,104631.88,0.04093319999999999,0.04631880000000005,20,0,2,9,0,13,0.00538560000000006,1,1,True
SITC,RandomForest,SITC_predictions_20260311_131551_20260304_20260511.csv,shares,flat,25,2026-03-04,2026-04-09,769.84,2026-03-19,130.0,100079.2,10403.899999999981,25304.49999999998,110403.89999999998,125304.49999999999,0.10403899999999981,0.2530449999999998,18,0,7,11,0,14,0.14900599999999997,1,1,True
SLGL,RandomForest,SLGL_predictions_20260311_153535_20260304_20260511.csv,shares,flat,25,2026-03-04,2026-04-09,14.47,2026-03-19,6911.0,100002.17,3040.839999999984,40014.69000000001,103040.83999999998,140014.69,0.03040839999999984,0.4001469000000001,21,0,4,10,0,15,0.36973850000000025,1,1,True
SMCPL,Prophet,SMCPL_predictions_20260311_131955_20260304_20260511.csv,shares,flat,25,2026-03-04,2026-04-09,37.2,2026-03-19,2688.0,99993.6,12633.60000000001,47120.64000000001,112633.6,147120.64,0.1263360000000001,0.4712064000000001,25,0,0,11,0,14,0.3448704,1,1,True
SNGP,RandomForest,SNGP_predictions_20260311_132515_20260304_20260511.csv,shares,flat,25,2026-03-04,2026-04-09,92.4,2026-03-19,1082.0,99976.8,16121.799999999992,38183.780000000006,116121.79999999999,138183.78,0.16121799999999992,0.38183780000000006,20,0,5,10,0,15,0.22061980000000014,1,1,True
SPL,Prophet,SPL_predictions_20260311_132919_20260304_20260511.csv,shares,flat,25,2026-03-04,2026-04-09,35.23,2026-03-19,2838.0,99982.73999999999,6130.079999999972,54290.94000000003,106130.07999999997,154290.94000000003,0.06130079999999972,0.5429094000000003,8,0,17,14,0,11,0.4816086000000006,1,1,True
SPWL,Prophet,SPWL_predictions_20260311_153731_20260304_20260511.csv,shares,flat,25,2026-03-04,2026-04-09,9.16,2026-03-19,10917.0,99999.72,11462.850000000006,31113.449999999997,111462.85,131113.45,0.11462850000000006,0.3111345,17,0,8,17,0,8,0.1965059999999999,1,1,True
SSOM,RandomForest,SSOM_predictions_20260311_133605_20260304_20260511.csv,shares,flat,25,2026-03-04,2026-04-09,475.57,2026-03-19,210.0,99869.7,15563.100000000002,31621.800000000007,115563.1,131621.80000000002,0.15563100000000002,0.31621800000000005,4,0,21,10,0,15,0.16058700000000004,1,1,True
STCL,RandomForest,STCL_predictions_20260311_133756_20260304_20260511.csv,shares,flat,25,2026-03-04,2026-04-09,10.11,2026-03-19,9891.0,99998.01,11275.739999999989,50444.09999999998,111275.73999999999,150444.09999999998,0.11275739999999988,0.5044409999999998,8,0,17,12,0,13,0.3916835999999999,1,1,True
STJT,XGBoost,STJT_predictions_20260311_133856_20260304_20260511.csv,shares,flat,25,2026-03-04,2026-04-09,94.81,2026-03-19,1055.0,100024.55,10718.799999999996,13039.799999999997,110718.79999999999,113039.8,0.10718799999999995,0.130398,15,0,10,7,0,18,0.023210000000000036,1,1,True
STML,RandomForest,STML_predictions_20260311_133930_20260303_20260508.csv,shares,flat,20,2026-03-05,2026-04-09,29.87,2026-03-19,3348.0,100004.76000000001,3816.720000000001,24607.800000000003,103816.72,124607.8,0.03816720000000001,0.24607800000000002,20,0,0,5,0,15,0.2079108,1,1,True
STPL,Prophet,STPL_predictions_20260311_134128_20260304_20260511.csv,shares,flat,25,2026-03-04,2026-04-09,6.27,2026-03-19,15949.0,100000.23,318.9800000000205,41467.399999999994,100318.98000000003,141467.4,0.0031898000000002047,0.41467399999999993,17,0,8,12,0,13,0.41148419999999974,1,1,True
STYLERS,RandomForest,STYLERS_predictions_20260311_153750_20260304_20260511.csv,shares,flat,25,2026-03-04,2026-04-09,44.78,2026-03-19,2233.0,99993.74,9892.19000000005,45329.90000000002,109892.19000000005,145329.90000000002,0.09892190000000049,0.45329900000000023,13,0,12,12,0,13,0.3543770999999997,1,1,True
SURC,RandomForest,SURC_predictions_20260311_134214_20260304_20260511.csv,shares,flat,25,2026-03-04,2026-04-09,110.35,2026-03-19,906.0,99977.09999999999,21272.880000000005,50581.97999999999,121272.88,150581.97999999998,0.21272880000000005,0.5058197999999999,25,0,0,11,0,14,0.2930909999999999,1,1,True
SYM,RandomForest,SYM_predictions_20260311_153844_20260304_20260511.csv,shares,flat,25,2026-03-04,2026-04-09,9.92,2026-03-19,10081.0,100003.52,8367.230000000001,50707.43000000001,108367.23,150707.43,0.08367230000000002,0.5070743000000001,24,0,1,14,0,11,0.42340200000000006,1,1,True
SYS,RandomForest,SYS_predictions_20260311_134524_20260304_20260511.csv,shares,flat,25,2026-03-04,2026-04-09,126.43,2026-03-19,791.0,100006.13,29535.940000000002,54507.809999999976,129535.94,154507.80999999997,0.29535940000000005,0.5450780999999998,20,0,5,15,0,10,0.24971869999999974,1,1,True
TBL,Prophet,TBL_predictions_20260311_153910_20260304_20260511.csv,shares,flat,25,2026-03-04,2026-04-09,8.91,2026-03-19,11223.0,99996.93000000001,7856.099999999993,41300.63999999998,107856.09999999999,141300.63999999998,0.07856099999999994,0.4130063999999998,8,0,17,14,0,11,0.33444539999999984,1,1,True
TCORP,RandomForest,TCORP_predictions_20260311_153955_20260304_20260511.csv,shares,flat,25,2026-03-04,2026-04-09,28.97,2026-03-19,3452.0,100004.44,5247.039999999997,29238.440000000013,105247.04,129238.44000000002,0.05247039999999997,0.29238440000000016,25,0,0,15,0,10,0.23991400000000018,1,1,True
THALL,RandomForest,THALL_predictions_20260311_135227_20260304_20260511.csv,shares,flat,25,2026-03-04,2026-04-09,598.89,2026-03-19,167.0,100014.63,46.76000000001795,37129.109999999986,100046.76000000002,137129.11,0.0004676000000001795,0.3712910999999999,24,0,1,9,0,16,0.3708234999999997,1,1,True
THCCL,RandomForest,THCCL_predictions_20260311_154145_20260304_20260511.csv,shares,flat,25,2026-03-04,2026-04-09,51.27,2026-03-19,1950.0,99976.5,21371.99999999999,48125.999999999985,121371.99999999999,148126.0,0.21371999999999988,0.48125999999999985,12,0,13,16,0,9,0.26754,1,1,True
TPLI,Prophet,TPLI_predictions_20260311_135641_20260304_20260511.csv,shares,flat,25,2026-03-04,2026-04-09,22.0,2026-03-19,4545.0,99990.0,14816.69999999999,26360.999999999985,114816.69999999998,126360.99999999999,0.1481669999999999,0.26360999999999984,17,0,8,10,0,15,0.11544299999999993,1,1,True
TPLP,XGBoost,TPLP_predictions_20260311_135834_20260304_20260511.csv,shares,flat,25,2026-03-04,2026-04-09,6.73,2026-03-19,14859.0,100001.07,13373.099999999991,54086.759999999966,113373.09999999999,154086.75999999995,0.1337309999999999,0.5408675999999997,23,0,2,10,0,15,0.40713659999999974,1,1,True
TPLT,RandomForest,TPLT_predictions_20260311_154730_20260304_20260511.csv,shares,flat,25,2026-03-04,2026-04-09,9.13,2026-03-19,10953.0,100000.89000000001,1533.4199999999869,50821.92,101533.41999999998,150821.91999999998,0.015334199999999869,0.5082192,2,0,23,13,0,12,0.49288500000000013,1,1,True
TREET,XGBoost,TREET_predictions_20260311_140027_20260304_20260511.csv,shares,flat,25,2026-03-04,2026-04-09,21.93,2026-03-19,4560.0,100000.8,91.2000000000171,53352.000000000015,100091.20000000001,153352.0,0.000912000000000171,0.5335200000000001,13,0,12,12,0,13,0.532608,1,1,True
TRG,XGBoost,TRG_predictions_20260311_140219_20260304_20260511.csv,shares,flat,25,2026-03-04,2026-04-09,46.24,2026-03-19,2163.0,100017.12000000001,22084.230000000003,64608.80999999997,122084.23000000001,164608.80999999997,0.22084230000000002,0.6460880999999997,17,0,8,15,0,10,0.4252457999999997,1,1,True
TSBL,Prophet,TSBL_predictions_20260311_140524_20260304_20260511.csv,shares,flat,25,2026-03-04,2026-04-09,1.73,2026-03-19,57803.0,99999.19,27167.41000000001,54334.82000000001,127167.41,154334.82,0.2716741000000001,0.5433482000000001,23,0,2,10,0,15,0.2716741,1,1,True
TSMF,XGBoost,TSMF_predictions_20260311_140609_20260304_20260511.csv,shares,flat,23,2026-03-04,2026-04-09,13.79,2026-03-19,7252.0,100005.07999999999,2030.559999999994,59538.91999999999,102030.56,159538.91999999998,0.02030559999999994,0.5953892,13,0,10,13,0,10,0.5750836,1,1,True
TSML,Prophet,TSML_predictions_20260311_140648_20260304_20260511.csv,shares,flat,24,2026-03-04,2026-04-09,206.59,2026-03-19,484.0,99989.56,43380.91999999999,76985.04,143380.91999999998,176985.03999999998,0.4338091999999999,0.7698503999999999,24,0,0,11,0,13,0.33604120000000004,1,1,True
UBDL,Prophet,UBDL_predictions_20260311_141010_20260304_20260511.csv,shares,flat,25,2026-03-04,2026-04-09,22.69,2026-03-19,4407.0,99994.83,3790.0199999999995,47992.23,103790.02,147992.23,0.037900199999999995,0.4799223,25,0,0,9,0,16,0.44202210000000003,1,1,True
UCAPM,Prophet,UCAPM_predictions_20260311_141343_20260304_20260511.csv,shares,flat,25,2026-03-04,2026-04-09,4.62,2026-03-19,21645.0,99999.90000000001,23809.500000000004,68398.19999999998,123809.5,168398.19999999998,0.23809500000000003,0.6839819999999999,21,0,4,13,0,12,0.4458869999999998,1,1,True
UPFL,RandomForest,UPFL_predictions_20260311_141853_20260304_20260511.csv,shares,flat,25,2026-03-04,2026-04-09,24692.21,2026-03-19,4.0,98768.84,3823.079999999987,26440.88000000002,103823.07999999999,126440.88000000002,0.03823079999999987,0.26440880000000017,8,0,17,12,0,13,0.2261780000000003,1,1,True
WAHN,RandomForest,WAHN_predictions_20260311_142110_20260304_20260511.csv,shares,flat,25,2026-03-04,2026-04-09,258.72,2026-03-19,387.0,100124.64000000001,8873.910000000003,35275.05,108873.91,135275.05,0.08873910000000003,0.3527505,2,0,23,9,0,16,0.2640114,1,1,True
WTL,XGBoost,WTL_predictions_20260311_142526_20260304_20260511.csv,shares,flat,25,2026-03-04,2026-04-09,1.22,2026-03-19,81967.0,99999.73999999999,5737.690000000003,43442.51000000004,105737.69,143442.51000000004,0.05737690000000003,0.4344251000000004,23,0,2,11,0,14,0.3770482000000004,1,1,True
