symbol,model,prediction_file,pnl_mode,negative_mode,trading_days,first_date,last_date,ref_close,ref_price_date_used,shares,invested_notional,pnl_predicted,pnl_actual,final_equity_predicted,final_equity_actual,total_return_predicted,total_return_actual,days_long_predicted,days_short_predicted,days_flat_predicted,days_long_actual,days_short_actual,days_flat_actual,return_gap_actual_minus_predicted,total_return_sign_predicted,total_return_sign_actual,predicted_underperforms_actual
GCIL,XGBoost,GCIL_predictions_20260311_145448_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,26.6,2026-03-19,3759.0,99989.40000000001,-8532.92999999996,101831.31,91467.07000000004,201831.31,-0.08532929999999961,1.0183131,8,17,0,14,11,0,1.1036423999999996,-1,1,True
GGGL,RandomForest,GGGL_predictions_20260311_085432_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,7.7,2026-03-19,12987.0,99999.90000000001,-129.86999999999807,66363.56999999998,99870.13,166363.56999999998,-0.0012986999999999808,0.6636356999999998,8,17,0,13,11,1,0.6649343999999998,-1,1,True
GHNI,Prophet,GHNI_predictions_20260311_090014_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,686.39,2026-03-19,146.0,100212.94,-11684.379999999997,85642.13999999997,88315.62,185642.13999999996,-0.11684379999999997,0.8564213999999997,25,0,0,11,14,0,0.9732651999999996,-1,1,True
GLAXO,Prophet,GLAXO_predictions_20260311_090202_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,316.79,2026-03-19,316.0,100105.64,-5485.760000000024,73823.92000000001,94514.23999999998,173823.92,-0.054857600000000235,0.7382392000000001,3,22,0,12,13,0,0.7930968000000004,-1,1,True
GLPL,RandomForest,GLPL_predictions_20260311_090338_20260227_20260506.csv,shares,short,18,2026-03-13,2026-04-09,700.0,2026-03-19,143.0,100100.0,0.0,85.799999999987,100000.0,100085.79999999999,0.0,0.0008579999999998699,0,18,0,3,3,12,0.0008579999999998699,0,1,True
GRYL,Prophet,GRYL_predictions_20260311_090509_20260304_20260511.csv,shares,short,24,2026-03-04,2026-04-09,18.76,2026-03-19,5330.0,99990.8,-9327.500000000005,101429.89999999994,90672.5,201429.89999999994,-0.09327500000000005,1.0142989999999994,0,24,0,9,8,7,1.1075739999999994,-1,1,True
GSPM,Prophet,GSPM_predictions_20260311_090523_20260304_20260511.csv,shares,short,22,2026-03-04,2026-04-09,3.93,2026-04-09,25445.0,99998.85,-11195.799999999985,162339.09999999998,88804.20000000001,262339.1,-0.11195799999999985,1.6233909999999998,7,15,0,10,9,3,1.7353489999999996,-1,1,True
GTYR,RandomForest,GTYR_predictions_20260311_090715_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,25.07,2026-03-19,3989.0,100004.23,-19426.430000000008,71283.43000000002,80573.56999999999,171283.43000000002,-0.19426430000000008,0.7128343000000003,9,16,0,13,11,1,0.9070986000000003,-1,1,True
GVGL,Prophet,GVGL_predictions_20260311_090919_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,50.05,2026-03-19,1998.0,99999.9,-28811.160000000047,87352.56000000001,71188.83999999995,187352.56,-0.28811160000000047,0.8735256000000001,13,12,0,11,11,3,1.1616372000000006,-1,1,True
GWLC,Prophet,GWLC_predictions_20260311_091111_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,40.97,2026-03-19,2441.0,100007.77,-11472.700000000006,114873.46000000004,88527.29999999999,214873.46000000002,-0.11472700000000007,1.1487346000000003,0,25,0,12,13,0,1.2634616000000003,-1,1,True
HABSM,Prophet,HABSM_predictions_20260311_091252_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,66.22,2026-03-19,1510.0,99992.2,-9346.899999999996,40664.299999999974,90653.1,140664.3,-0.09346899999999995,0.40664299999999975,0,25,0,16,9,0,0.5001119999999997,-1,1,True
HAEL,XGBoost,HAEL_predictions_20260311_091411_20260304_20260511.csv,shares,short,24,2026-03-04,2026-04-09,17.37,2026-03-19,5757.0,99999.09000000001,-9556.62,96947.88000000003,90443.38,196947.88000000003,-0.0955662,0.9694788000000003,12,12,0,10,11,3,1.0650450000000002,-1,1,True
HASCOL,Prophet,HASCOL_predictions_20260311_091612_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,17.5,2026-03-19,5714.0,99995.0,-15313.51999999999,91995.40000000001,84686.48000000001,191995.40000000002,-0.1531351999999999,0.919954,0,25,0,14,11,0,1.0730891999999999,-1,1,True
HCAR,Prophet,HCAR_predictions_20260311_092008_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,165.24,2026-03-19,605.0,99970.20000000001,-6896.999999999985,71329.50000000003,93103.00000000001,171329.50000000003,-0.06896999999999985,0.7132950000000003,0,25,0,13,12,0,0.7822650000000002,-1,1,True
HGFA,Prophet,HGFA_predictions_20260311_092136_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,14.78,2026-03-19,6766.0,100001.48,-3382.9999999999995,67389.36,96617.0,167389.36,-0.03382999999999999,0.6738936,0,25,0,14,10,1,0.7077236,-1,1,True
HICL,RandomForest,HICL_predictions_20260311_092253_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,10.9,2026-03-19,9174.0,99996.6,-4862.220000000012,90180.4200000001,95137.77999999998,190180.4200000001,-0.04862220000000012,0.901804200000001,1,24,0,12,12,1,0.9504264000000012,-1,1,True
HIFA,Prophet,HIFA_predictions_20260311_092431_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,4.7,2026-03-19,21277.0,100001.90000000001,-9787.419999999998,94895.42000000003,90212.58,194895.42000000004,-0.09787419999999998,0.9489542000000003,0,25,0,13,11,1,1.0468284000000003,-1,1,True
HINOON,Prophet,HINOON_predictions_20260311_092810_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,866.6,2026-03-19,115.0,99659.0,-7315.149999999999,70075.25000000003,92684.85,170075.25000000003,-0.07315149999999998,0.7007525000000003,0,25,0,9,16,0,0.7739040000000004,-1,1,True
HIRAT,RandomForest,HIRAT_predictions_20260311_092957_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,3.26,2026-03-19,30675.0,100000.5,-2147.24999999998,95399.24999999999,97852.75000000001,195399.25,-0.0214724999999998,0.9539924999999998,6,19,0,13,11,1,0.9754649999999996,-1,1,True
HPL,Prophet,HPL_predictions_20260311_145820_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,3953.19,2026-03-19,25.0,98829.75,-1096.5000000000032,38909.50000000003,98903.5,138909.50000000003,-0.010965000000000032,0.3890950000000003,25,0,0,11,14,0,0.40006000000000036,-1,1,True
HUMNL,Prophet,HUMNL_predictions_20260311_093655_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,11.61,2026-03-19,8613.0,99996.93,-86.12999999999829,78119.91000000002,99913.87,178119.91000000003,-0.0008612999999999829,0.7811991000000001,25,0,0,12,13,0,0.7820604000000001,-1,1,True
HUSI,Prophet,HUSI_predictions_20260311_093729_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,26.06,2026-03-19,3837.0,99992.22,-25055.61,113920.52999999998,74944.39,213920.52999999997,-0.2505561,1.1392052999999998,25,0,0,9,10,6,1.3897613999999998,-1,1,True
ICIBL,RandomForest,ICIBL_predictions_20260311_150215_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,4.0,2026-03-19,25000.0,100000.0,-21499.999999999978,79500.00000000001,78500.00000000003,179500.0,-0.21499999999999977,0.7950000000000002,2,23,0,13,11,1,1.01,-1,1,True
IDSM,Prophet,IDSM_predictions_20260311_094147_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,18.7,2026-03-19,5348.0,100007.59999999999,-34013.279999999984,75620.71999999999,65986.72000000002,175620.71999999997,-0.34013279999999985,0.7562071999999999,7,18,0,7,9,9,1.0963399999999996,-1,1,True
IDYM,RandomForest,IDYM_predictions_20260311_094337_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,96.04,2026-03-19,1041.0,99977.64,-2498.399999999993,69955.19999999995,97501.6,169955.19999999995,-0.02498399999999993,0.6995519999999995,24,1,0,11,14,0,0.7245359999999994,-1,1,True
IGIHL,Prophet,IGIHL_predictions_20260311_150543_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,197.79,2026-03-19,506.0,100081.73999999999,-13899.820000000014,63528.29999999993,86100.18,163528.29999999993,-0.13899820000000015,0.6352829999999993,6,19,0,14,11,0,0.7742811999999994,-1,1,True
IGIL,RandomForest,IGIL_predictions_20260311_150649_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,19.2,2026-03-19,5208.0,99993.59999999999,-26508.71999999998,72964.08000000005,73491.28000000003,172964.08000000005,-0.2650871999999998,0.7296408000000004,14,11,0,7,6,12,0.9947280000000003,-1,1,True
ILP,XGBoost,ILP_predictions_20260311_150842_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,76.98,2026-03-19,1299.0,99997.02,-30188.759999999995,83915.39999999992,69811.24,183915.3999999999,-0.3018875999999999,0.8391539999999992,10,15,0,12,13,0,1.141041599999999,-1,1,True
INKL,Prophet,INKL_predictions_20260311_095059_20260304_20260511.csv,shares,short,24,2026-03-04,2026-04-09,81.32,2026-03-19,1230.0,100023.59999999999,-6014.700000000001,33345.3,93985.3,133345.3,-0.060147000000000006,0.33345300000000005,22,2,0,8,6,10,0.39360000000000006,-1,1,True
ISIL,XGBoost,ISIL_predictions_20260311_095133_20260304_20260511.csv,shares,short,22,2026-03-04,2026-04-09,1919.7,2026-03-19,52.0,99824.40000000001,-10447.320000000014,31537.480000000018,89552.68,131537.48,-0.10447320000000014,0.3153748000000002,6,16,0,7,9,6,0.41984800000000033,-1,1,True
JATM,Prophet,JATM_predictions_20260311_095643_20260303_20260508.csv,shares,short,22,2026-03-06,2026-04-09,19.47,2026-03-19,5136.0,99997.92,-24704.159999999996,111913.43999999997,75295.84,211913.43999999997,-0.24704159999999997,1.1191343999999996,14,8,0,9,8,5,1.3661759999999996,-1,1,True
JGICL,XGBoost,JGICL_predictions_20260311_100021_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,73.76,2026-03-19,1356.0,100018.56000000001,-5532.480000000017,69698.39999999997,94467.51999999999,169698.39999999997,-0.05532480000000017,0.6969839999999996,18,7,0,11,14,0,0.7523087999999998,-1,1,True
JKSM,Prophet,JKSM_predictions_20260311_100107_20260304_20260511.csv,shares,short,23,2026-03-04,2026-04-09,168.94,2026-03-19,592.0,100012.48,-18109.279999999984,43387.68000000001,81890.72000000002,143387.68,-0.18109279999999983,0.43387680000000006,5,18,0,4,3,16,0.6149695999999999,-1,1,True
JSCL,Prophet,JSCL_predictions_20260311_100636_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,18.31,2026-03-19,5461.0,99990.90999999999,-3058.1599999999935,59634.119999999915,96941.84000000001,159634.1199999999,-0.030581599999999935,0.5963411999999991,0,25,0,11,14,0,0.6269227999999991,-1,1,True
JSIL,RandomForest,JSIL_predictions_20260311_100824_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,34.85,2026-03-19,2869.0,99984.65000000001,-16783.650000000005,96197.57,83216.34999999999,196197.57,-0.16783650000000006,0.9619757000000001,21,4,0,13,7,5,1.1298122000000002,-1,1,True
JVDC,RandomForest,JVDC_predictions_20260311_101110_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,104.05,2026-03-19,961.0,99992.05,-27599.919999999976,101769.89999999998,72400.08000000002,201769.89999999997,-0.2759991999999998,1.0176989999999997,2,23,0,13,12,0,1.2936981999999995,-1,1,True
KAPCO,Prophet,KAPCO_predictions_20260311_101307_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,26.91,2026-03-19,3716.0,99997.56,-2564.0400000000054,56297.40000000003,97435.95999999999,156297.40000000002,-0.025640400000000053,0.5629740000000003,25,0,0,11,14,0,0.5886144000000003,-1,1,True
KEL,RandomForest,KEL_predictions_20260311_101501_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,7.62,2026-03-19,13123.0,99997.26,-4986.739999999998,90286.24000000002,95013.26000000001,190286.24000000002,-0.04986739999999998,0.9028624000000002,0,25,0,12,12,1,0.9527298000000002,-1,1,True
KHYT,Prophet,KHYT_predictions_20260311_101655_20260304_20260511.csv,shares,short,20,2026-03-04,2026-04-08,1331.57,2026-04-08,75.0,99867.75,-2095.5000000000055,42989.999999999985,97904.5,142990.0,-0.020955000000000053,0.42989999999999984,12,8,0,5,7,8,0.4508549999999999,-1,1,True
KML,RandomForest,KML_predictions_20260311_101748_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,8.22,2026-03-19,12165.0,99996.3,-10948.499999999995,77126.10000000003,89051.5,177126.10000000003,-0.10948499999999994,0.7712610000000003,0,25,0,14,10,1,0.8807460000000003,-1,1,True
KOHC,Prophet,KOHC_predictions_20260311_101945_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,84.08,2026-03-19,1189.0,99971.12,-1165.2200000000066,99757.09999999995,98834.78,199757.09999999995,-0.011652200000000066,0.9975709999999994,0,25,0,10,15,0,1.0092231999999994,-1,1,True
KOHE,RandomForest,KOHE_predictions_20260311_102142_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,13.8,2026-03-19,7246.0,99994.8,-2608.5599999999963,44055.680000000015,97391.44,144055.68000000002,-0.026085599999999962,0.44055680000000014,24,1,0,11,14,0,0.4666424000000001,-1,1,True
KOHP,Prophet,KOHP_predictions_20260311_102319_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,23.0,2026-03-19,4348.0,100004.0,-20174.720000000005,88438.31999999996,79825.28,188438.31999999995,-0.20174720000000004,0.8843831999999996,0,25,0,15,9,1,1.0861303999999996,-1,1,True
KOHTM,RandomForest,KOHTM_predictions_20260311_102412_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,48.02,2026-03-19,2082.0,99977.64,-20632.62000000003,80011.26000000002,79367.37999999998,180011.26,-0.20632620000000032,0.8001126000000003,5,20,0,15,10,0,1.0064388000000006,-1,1,True
KSBP,RandomForest,KSBP_predictions_20260311_103000_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,201.97,2026-03-19,495.0,99975.15,-4192.650000000009,91203.74999999999,95807.34999999999,191203.75,-0.04192650000000009,0.9120374999999998,3,22,0,13,12,0,0.9539639999999999,-1,1,True
KSTM,Prophet,KSTM_predictions_20260311_103012_20260304_20260511.csv,shares,short,24,2026-03-04,2026-04-09,8.5,2026-03-19,11765.0,100002.5,-3882.4499999999757,56824.94999999998,96117.55000000002,156824.94999999998,-0.038824499999999755,0.5682494999999999,8,16,0,5,5,14,0.6070739999999996,-1,1,True
LCI,RandomForest,LCI_predictions_20260311_151240_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,222.16,2026-03-19,450.0,99972.0,-9760.5,41737.49999999997,90239.5,141737.49999999997,-0.097605,0.4173749999999997,0,25,0,11,14,0,0.5149799999999998,-1,1,True
LPGL,Prophet,LPGL_predictions_20260311_104014_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,74.37,2026-03-19,1345.0,100027.65000000001,-18937.599999999995,84923.29999999992,81062.40000000001,184923.29999999993,-0.18937599999999996,0.8492329999999991,20,5,0,14,9,2,1.038608999999999,-1,1,True
LPL,RandomForest,LPL_predictions_20260311_103512_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,18.09,2026-03-19,5528.0,100001.52,-34439.44000000001,73246.0,65560.56,173246.0,-0.3443944000000001,0.73246,3,22,0,14,11,0,1.0768544000000002,-1,1,True
MCB,XGBoost,MCB_predictions_20260311_104737_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,367.89,2026-03-19,272.0,100066.08,-2744.479999999993,57552.480000000025,97255.52,157552.48000000004,-0.027444799999999932,0.5755248000000003,8,17,0,12,13,0,0.6029696000000002,-1,1,True
MCBIM,Prophet,MCBIM_predictions_20260311_151523_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,181.3,2026-03-19,552.0,100077.6,-3339.600000000005,102246.96000000005,96660.4,202246.96000000005,-0.03339600000000005,1.0224696000000004,0,25,0,12,11,2,1.0558656000000004,-1,1,True
MEHT,RandomForest,MEHT_predictions_20260311_105210_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,244.84,2026-03-19,408.0,99894.72,-31093.68000000001,68654.16000000003,68906.31999999999,168654.16000000003,-0.3109368000000001,0.6865416000000003,3,22,0,11,5,9,0.9974784000000004,-1,1,True
MFFL,XGBoost,MFFL_predictions_20260311_105559_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,154.52,2026-03-19,647.0,99974.44,-1539.8599999999815,69423.09999999999,98460.14000000001,169423.09999999998,-0.015398599999999815,0.6942309999999999,12,13,0,16,9,0,0.7096295999999997,-1,1,True
MLCF,XGBoost,MLCF_predictions_20260311_105923_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,82.0,2026-03-19,1220.0,100040.0,-719.7999999999929,87290.99999999996,99280.20000000001,187290.99999999994,-0.007197999999999929,0.8729099999999995,6,19,0,12,13,0,0.8801079999999994,-1,1,True
MQTM,RandomForest,MQTM_predictions_20260311_105937_20260304_20260511.csv,shares,short,24,2026-03-04,2026-04-09,26.0,2026-03-19,3846.0,99996.0,-21345.300000000003,95419.26,78654.7,195419.26,-0.21345300000000003,0.9541926,24,0,0,9,10,5,1.1676456,-1,1,True
MRNS,Prophet,MRNS_predictions_20260311_110111_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,57.81,2026-03-19,1730.0,100011.3,-4376.9000000000015,42679.10000000003,95623.1,142679.10000000003,-0.043769000000000016,0.42679100000000025,15,10,0,11,13,1,0.47056000000000026,-1,1,True
MTL,Prophet,MTL_predictions_20260311_110453_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,497.72,2026-03-19,201.0,100041.72,-11615.790000000015,24857.67000000004,88384.20999999999,124857.67000000004,-0.11615790000000016,0.24857670000000037,7,18,0,13,12,0,0.3647346000000005,-1,1,True
MWMP,RandomForest,MWMP_predictions_20260311_110635_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,54.78,2026-03-19,1825.0,99973.5,-30331.499999999993,86067.00000000003,69668.5,186067.00000000003,-0.30331499999999995,0.8606700000000003,2,23,0,13,12,0,1.1639850000000003,-1,1,True
NATF,Prophet,NATF_predictions_20260311_110916_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,341.29,2026-03-19,293.0,99997.97,-35.1600000000019,61465.539999999986,99964.84,161465.53999999998,-0.000351600000000019,0.6146553999999999,0,25,0,10,15,0,0.6150069999999999,-1,1,True
NBP,RandomForest,NBP_predictions_20260311_111108_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,181.32,2026-03-19,552.0,100088.64,-20297.039999999954,118906.31999999993,79702.96000000005,218906.31999999995,-0.20297039999999952,1.1890631999999994,21,4,0,8,17,0,1.3920335999999989,-1,1,True
NBPGETF,Prophet,NBPGETF_predictions_20260311_152123_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,28.02,2026-03-19,3569.0,100003.38,-6638.339999999997,61957.83999999996,93361.66,161957.83999999997,-0.06638339999999997,0.6195783999999996,0,25,0,12,13,0,0.6859617999999996,-1,1,True
NCPL,Prophet,NCPL_predictions_20260311_111519_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,59.26,2026-03-19,1687.0,99971.62,-1012.2000000000148,117516.42000000004,98987.79999999999,217516.42000000004,-0.010122000000000148,1.1751642000000004,25,0,0,12,13,0,1.1852862000000006,-1,1,True
NETSOL,Prophet,NETSOL_predictions_20260311_111900_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,102.53,2026-03-19,975.0,99966.75,-19266.000000000007,70395.00000000001,80734.0,170395.0,-0.19266000000000008,0.7039500000000002,0,25,0,13,12,0,0.8966100000000002,-1,1,True
NEXT,XGBoost,NEXT_predictions_20260311_112032_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,11.71,2026-03-19,8540.0,100003.40000000001,-13834.79999999993,92232.00000000004,86165.20000000007,192232.00000000006,-0.1383479999999993,0.9223200000000005,8,17,0,13,11,1,1.0606679999999997,-1,1,True
NONS,RandomForest,NONS_predictions_20260311_112423_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,78.54,2026-03-19,1273.0,99981.42000000001,-2291.400000000034,35389.40000000004,97708.59999999996,135389.40000000002,-0.02291400000000034,0.3538940000000004,14,11,0,8,10,7,0.3768080000000007,-1,1,True
NRSL,Prophet,NRSL_predictions_20260311_113008_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,22.99,2026-03-19,4350.0,100006.5,-7351.50000000002,76342.5,92648.49999999999,176342.5,-0.0735150000000002,0.763425,3,22,0,13,12,0,0.8369400000000002,-1,1,True
NSRM,RandomForest,NSRM_predictions_20260311_113020_20260304_20260511.csv,shares,short,20,2026-03-04,2026-04-09,122.69,2026-03-19,815.0,99992.34999999999,-15811.000000000005,33610.600000000006,84189.0,133610.6,-0.15811000000000006,0.33610600000000007,3,17,0,3,1,16,0.4942160000000001,-1,1,True
OCTOPUS,Prophet,OCTOPUS_predictions_20260311_152320_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,28.59,2026-03-19,3498.0,100007.81999999999,-29418.179999999993,103435.85999999999,70581.82,203435.86,-0.29418179999999994,1.0343585999999998,8,17,0,13,12,0,1.3285403999999996,-1,1,True
OGDC,Prophet,OGDC_predictions_20260311_113345_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,276.61,2026-03-19,362.0,100132.82,-18074.660000000044,67552.81999999999,81925.33999999995,167552.82,-0.18074660000000042,0.6755281999999999,17,8,0,10,15,0,0.8562748000000003,-1,1,True
OLPL,Prophet,OLPL_predictions_20260311_113543_20260304_20260511.csv,shares,short,23,2026-03-04,2026-04-09,47.5,2026-03-19,2105.0,99987.5,-7367.5,44962.799999999996,92632.5,144962.8,-0.073675,0.44962799999999997,0,23,0,11,11,1,0.523303,-1,1,True
OML,RandomForest,OML_predictions_20260311_113717_20260304_20260511.csv,shares,short,17,2026-03-05,2026-04-09,28.6,2026-04-09,3497.0,100014.20000000001,-16261.049999999996,67317.24999999997,83738.95000000001,167317.24999999997,-0.16261049999999996,0.6731724999999997,12,5,0,5,6,6,0.8357829999999997,-1,1,True
PAKD,XGBoost,PAKD_predictions_20260311_114628_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,118.31,2026-03-19,845.0,99971.95,-19756.1,98307.30000000002,80243.9,198307.30000000002,-0.197561,0.9830730000000002,12,13,0,10,15,0,1.1806340000000002,-1,1,True
PGLC,XGBoost,PGLC_predictions_20260311_115733_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,12.55,2026-03-19,7968.0,99998.40000000001,-1832.6399999999749,88683.83999999992,98167.36000000003,188683.8399999999,-0.01832639999999975,0.8868383999999992,24,1,0,13,10,2,0.905164799999999,-1,1,True
PIAHCLA,Prophet,PIAHCLA_predictions_20260311_152516_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,20.44,2026-03-19,4892.0,99992.48000000001,-13746.519999999993,93192.6,86253.48000000001,193192.6,-0.13746519999999993,0.931926,0,25,0,13,11,1,1.0693911999999999,-1,1,True
PIAHCLB,Prophet,PIAHCLB_predictions_20260311_152527_20260304_20260511.csv,shares,short,22,2026-03-04,2026-04-09,16200.03,2026-03-19,6.0,97200.18000000001,-4100.700000000004,51323.94,95899.29999999999,151323.94,-0.04100700000000004,0.5132394,17,5,0,9,7,6,0.5542464,-1,1,True
PIM,Prophet,PIM_predictions_20260311_152812_20260304_20260511.csv,shares,short,21,2026-03-04,2026-04-09,18.54,2026-04-09,5394.0,100004.76,-18932.94000000001,97253.82000000005,81067.06,197253.82000000007,-0.1893294000000001,0.9725382000000005,3,18,0,7,8,6,1.1618676000000006,-1,1,True
PINL,Prophet,PINL_predictions_20260311_120241_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,7.07,2026-03-19,14144.0,99998.08,-1697.2799999999988,106928.64000000001,98302.72,206928.64,-0.01697279999999999,1.0692864000000002,0,25,0,14,9,2,1.0862592000000002,-1,1,True
PKGI,Prophet,PKGI_predictions_20260311_120609_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,32.9,2026-03-19,3040.0,100016.0,-10214.400000000001,162214.40000000002,89785.6,262214.4,-0.10214400000000001,1.6221440000000003,1,24,0,12,13,0,1.7242880000000003,-1,1,True
PKGS,Prophet,PKGS_predictions_20260311_120957_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,677.09,2026-03-19,148.0,100209.32,-7320.080000000006,76299.92,92679.92,176299.91999999998,-0.07320080000000007,0.7629992,0,25,0,10,15,0,0.8362,-1,1,True
POML,RandomForest,POML_predictions_20260311_121504_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,124.35,2026-03-19,804.0,99977.4,-14214.719999999985,66137.03999999996,85785.28000000001,166137.03999999998,-0.14214719999999983,0.6613703999999997,10,15,0,13,9,3,0.8035175999999995,-1,1,True
POWER,Prophet,POWER_predictions_20260311_153004_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,16.63,2026-03-19,6013.0,99996.18999999999,-11244.310000000005,96749.1699999999,88755.69,196749.1699999999,-0.11244310000000005,0.967491699999999,0,25,0,13,12,0,1.079934799999999,-1,1,True
PPL,XGBoost,PPL_predictions_20260311_121703_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,213.83,2026-03-19,468.0,100072.44,-27485.640000000003,80510.03999999996,72514.36,180510.03999999998,-0.27485640000000006,0.8051003999999996,3,22,0,11,14,0,1.0799567999999997,-1,1,True
PPVC,Prophet,PPVC_predictions_20260311_121852_20260304_20260511.csv,shares,short,23,2026-03-04,2026-04-09,16.4,2026-04-09,6098.0,100007.2,-19086.73999999999,60065.3,80913.26000000001,160065.3,-0.1908673999999999,0.600653,1,22,0,6,4,13,0.7915203999999999,-1,1,True
PREMA,RandomForest,PREMA_predictions_20260311_122104_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,26.04,2026-03-19,3840.0,99993.59999999999,-21120.00000000002,75571.20000000006,78879.99999999999,175571.20000000007,-0.2112000000000002,0.7557120000000006,8,17,0,13,12,0,0.9669120000000008,-1,1,True
PRL,RandomForest,PRL_predictions_20260311_122347_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,30.22,2026-03-19,3309.0,99997.98,-48973.20000000003,84511.85999999999,51026.79999999997,184511.86,-0.48973200000000033,0.8451185999999998,11,14,0,13,12,0,1.3348506000000002,-1,1,True
PRWM,RandomForest,PRWM_predictions_20260311_122439_20260303_20260508.csv,shares,short,15,2026-03-13,2026-04-09,40.51,2026-04-09,2469.0,100019.19,-5999.67,5999.67,94000.33,105999.67,-0.0599967,0.0599967,6,9,0,1,2,12,0.1199934,-1,1,True
PSO,RandomForest,PSO_predictions_20260311_122730_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,362.92,2026-03-19,276.0,100165.92,-13311.479999999987,76443.72000000002,86688.52000000002,176443.72000000003,-0.13311479999999987,0.7644372000000001,7,18,0,11,14,0,0.897552,-1,1,True
PSYL,Prophet,PSYL_predictions_20260311_122839_20260225_20260504.csv,shares,short,14,2026-03-05,2026-04-09,60.0,2026-03-19,1667.0,100020.0,-6201.240000000009,27105.42000000002,93798.76,127105.42000000001,-0.062012400000000086,0.2710542000000002,0,14,0,3,2,9,0.33306660000000027,-1,1,True
