symbol,model,prediction_file,pnl_mode,negative_mode,trading_days,first_date,last_date,ref_close,ref_price_date_used,shares,invested_notional,pnl_predicted,pnl_actual,final_equity_predicted,final_equity_actual,total_return_predicted,total_return_actual,days_long_predicted,days_short_predicted,days_flat_predicted,days_long_actual,days_short_actual,days_flat_actual,return_gap_actual_minus_predicted,total_return_sign_predicted,total_return_sign_actual,predicted_underperforms_actual
IBFL,Prophet,IBFL_predictions_20260311_093909_20260304_20260511.csv,shares,short,24,2026-03-04,2026-04-09,218.0,2026-03-19,459.0,100062.0,2015.0100000000075,70204.04999999999,102015.01000000001,170204.05,0.020150100000000074,0.7020404999999998,1,23,0,7,6,11,0.6818903999999998,1,1,True
IBLHL,Prophet,IBLHL_predictions_20260311_094103_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,42.94,2026-03-19,2329.0,100007.26,16396.159999999996,84682.44000000008,116396.16,184682.44000000006,0.16396159999999996,0.8468244000000007,25,0,0,15,10,0,0.6828628000000008,1,1,True
ICCI,RandomForest,ICCI_predictions_20260311_150026_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,11.99,2026-03-19,8340.0,99996.6,30524.399999999994,105751.20000000004,130524.4,205751.20000000004,0.30524399999999996,1.0575120000000005,21,4,0,11,13,1,0.7522680000000005,1,1,True
ICL,XGBoost,ICL_predictions_20260311_150401_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,118.69,2026-03-19,843.0,100055.67,26621.94000000003,69800.40000000001,126621.94000000003,169800.40000000002,0.26621940000000033,0.6980040000000001,20,5,0,15,10,0,0.43178459999999974,1,1,True
IDRT,Prophet,IDRT_predictions_20260311_094122_20260304_20260511.csv,shares,short,24,2026-03-04,2026-04-09,23.91,2026-03-19,4182.0,99991.62,31574.100000000002,94387.74,131574.1,194387.74,0.31574100000000005,0.9438774000000001,24,0,0,12,8,4,0.6281364,1,1,True
IMAGE,XGBoost,IMAGE_predictions_20260311_094540_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,21.01,2026-03-19,4760.0,100007.6,4379.200000000026,73018.40000000005,104379.20000000003,173018.40000000005,0.04379200000000026,0.7301840000000005,15,10,0,10,15,0,0.6863920000000002,1,1,True
IML,Prophet,IML_predictions_20260311_094644_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,26.49,2026-03-19,3775.0,99999.75,27557.500000000004,82823.50000000001,127557.5,182823.5,0.275575,0.8282350000000002,25,0,0,13,7,5,0.5526600000000002,1,1,True
INDU,Prophet,INDU_predictions_20260311_094840_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,1781.48,2026-03-19,56.0,99762.88,3127.040000000008,49584.64000000003,103127.04000000001,149584.64,0.03127040000000008,0.4958464000000003,0,25,0,12,13,0,0.4645760000000002,1,1,True
INIL,Prophet,INIL_predictions_20260311_095032_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,135.95,2026-03-19,736.0,100059.2,5218.239999999982,87620.80000000006,105218.23999999998,187620.80000000005,0.052182399999999816,0.8762080000000007,25,0,0,15,10,0,0.8240256000000008,1,1,True
IPAK,XGBoost,IPAK_predictions_20260311_150855_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,24.94,2026-03-19,4010.0,100009.40000000001,18806.899999999994,67728.9,118806.9,167728.9,0.18806899999999993,0.6772889999999999,18,7,0,12,13,0,0.48922,1,1,True
ISL,XGBoost,ISL_predictions_20260311_095330_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,73.24,2026-03-19,1365.0,99972.59999999999,4791.150000000031,103917.44999999997,104791.15000000002,203917.44999999995,0.04791150000000031,1.0391744999999997,7,18,0,11,14,0,0.9912629999999993,1,1,True
ITTEFAQ,Prophet,ITTEFAQ_predictions_20260311_095521_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,7.04,2026-03-19,14205.0,100003.2,19034.70000000001,129833.70000000006,119034.70000000001,229833.70000000007,0.19034700000000013,1.2983370000000005,25,0,0,13,12,0,1.1079900000000005,1,1,True
JDMT,RandomForest,JDMT_predictions_20260311_095759_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,68.49,2026-03-19,1460.0,99995.4,32309.800000000032,81161.40000000005,132309.80000000005,181161.40000000005,0.32309800000000033,0.8116140000000005,21,4,0,13,10,2,0.4885160000000002,1,1,True
JDWS,Prophet,JDWS_predictions_20260311_095907_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,845.38,2026-03-19,118.0,99754.84,8051.140000000005,56350.899999999994,108051.14,156350.9,0.08051140000000005,0.5635089999999999,17,8,0,14,11,0,0.48299759999999986,1,1,True
JLICL,XGBoost,JLICL_predictions_20260311_100246_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,155.05,2026-03-19,645.0,100007.25000000001,503.10000000002174,61042.80000000006,100503.10000000002,161042.80000000005,0.005031000000000218,0.6104280000000006,18,7,0,11,14,0,0.6053970000000004,1,1,True
JSBL,RandomForest,JSBL_predictions_20260311_100446_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,12.0,2026-03-19,8333.0,99996.0,4749.809999999985,121745.12999999999,104749.80999999998,221745.13,0.04749809999999985,1.2174512999999998,9,16,0,12,12,1,1.1699532,1,1,True
JSGBETF,RandomForest,JSGBETF_predictions_20260311_150914_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,34.72,2026-03-19,2880.0,99993.59999999999,11519.999999999976,68947.20000000006,111519.99999999997,168947.20000000007,0.11519999999999976,0.6894720000000005,19,6,0,10,15,0,0.5742720000000008,1,1,True
JSGCL,XGBoost,JSGCL_predictions_20260311_100734_20260303_20260508.csv,shares,short,19,2026-03-05,2026-04-09,132.75,2026-04-09,753.0,99960.75,6340.2599999999875,32228.399999999983,106340.25999999998,132228.4,0.06340259999999988,0.32228399999999985,10,9,0,4,5,10,0.2588814,1,1,True
JSMFETF,Prophet,JSMFETF_predictions_20260311_151018_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,9.96,2026-03-19,10040.0,99998.40000000001,903.6000000000163,82428.40000000008,100903.60000000002,182428.40000000008,0.009036000000000162,0.8242840000000008,0,25,0,10,15,0,0.8152480000000006,1,1,True
JSML,XGBoost,JSML_predictions_20260311_151148_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,59.75,2026-03-19,1674.0,100021.5,16388.459999999977,129885.65999999999,116388.45999999998,229885.65999999997,0.16388459999999977,1.2988566,14,11,0,15,9,1,1.134972,1,1,True
JUBS,Prophet,JUBS_predictions_20260311_100940_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,31.29,2026-03-19,3196.0,100002.84,7766.28000000001,211734.99999999994,107766.28000000001,311734.99999999994,0.0776628000000001,2.1173499999999996,25,0,0,11,14,0,2.0396871999999995,1,1,True
KHTC,RandomForest,KHTC_predictions_20260311_101645_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,280.28,2026-03-19,357.0,100059.95999999999,13815.900000000056,49680.12,113815.90000000005,149680.12,0.13815900000000056,0.49680120000000005,19,6,0,14,11,0,0.35864219999999947,1,1,True
KOIL,RandomForest,KOIL_predictions_20260311_102604_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,59.3,2026-03-19,1686.0,99979.79999999999,52215.42000000001,127950.53999999996,152215.42,227950.53999999998,0.5221542000000001,1.2795053999999997,22,3,0,16,9,0,0.7573511999999996,1,1,True
KOSM,RandomForest,KOSM_predictions_20260311_102757_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,4.56,2026-03-19,21930.0,100000.79999999999,7236.899999999947,112939.5,107236.89999999995,212939.5,0.07236899999999948,1.129395,10,15,0,14,11,0,1.0570260000000005,1,1,True
KPUS,XGBoost,KPUS_predictions_20260311_102826_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,125.93,2026-03-19,794.0,99988.42,123022.36000000002,273167.76,223022.36000000002,373167.76,1.2302236000000002,2.7316776000000003,16,9,0,14,2,9,1.501454,1,1,True
KTML,RandomForest,KTML_predictions_20260311_103157_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,48.85,2026-03-19,2047.0,99995.95,33120.45999999997,91419.02000000005,133120.45999999996,191419.02000000005,0.3312045999999997,0.9141902000000005,21,4,0,11,14,0,0.5829856000000009,1,1,True
LEUL,RandomForest,LEUL_predictions_20260311_103313_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,28.66,2026-03-19,3489.0,99994.74,13362.870000000012,118660.88999999997,113362.87000000001,218660.88999999996,0.13362870000000013,1.1866088999999997,14,11,0,16,7,2,1.0529801999999997,1,1,True
LOADS,RandomForest,LOADS_predictions_20260311_103706_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,12.06,2026-03-19,8292.0,100001.52,4145.999999999985,58707.36,104145.99999999999,158707.36,0.04145999999999985,0.5870736,3,22,0,11,14,0,0.5456136000000001,1,1,True
LOTCHEM,Prophet,LOTCHEM_predictions_20260311_103901_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,23.2,2026-03-19,4310.0,99992.0,13791.999999999996,74476.79999999993,113792.0,174476.79999999993,0.13791999999999996,0.7447679999999993,25,0,0,11,14,0,0.6068479999999994,1,1,True
LSECL,XGBoost,LSECL_predictions_20260311_151255_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,5.24,2026-03-19,19084.0,100000.16,24236.680000000008,66603.15999999999,124236.68000000001,166603.15999999997,0.24236680000000008,0.6660315999999998,21,4,0,11,14,0,0.42366479999999973,1,1,True
LSEFSL,XGBoost,LSEFSL_predictions_20260311_151308_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,11.99,2026-03-19,8340.0,99996.6,6338.400000000014,78396.00000000001,106338.40000000001,178396.0,0.06338400000000015,0.7839600000000001,18,7,0,9,9,7,0.720576,1,1,True
LSEVL,RandomForest,LSEVL_predictions_20260311_151352_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,6.8,2026-03-19,14706.0,100000.8,6176.520000000027,85000.67999999996,106176.52000000003,185000.67999999996,0.06176520000000027,0.8500067999999996,21,4,0,14,11,0,0.7882415999999993,1,1,True
LUCK,XGBoost,LUCK_predictions_20260311_104203_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,354.85,2026-03-19,282.0,100067.70000000001,29564.87999999996,98141.63999999996,129564.87999999996,198141.63999999996,0.2956487999999996,0.9814163999999995,17,8,0,12,13,0,0.6857675999999999,1,1,True
MACFL,Prophet,MACFL_predictions_20260311_104348_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,21.59,2026-03-19,4632.0,100004.88,2871.8399999999897,86896.32000000002,102871.84,186896.32,0.028718399999999897,0.8689632000000003,25,0,0,10,14,1,0.8402448000000003,1,1,True
MACTER,Prophet,MACTER_predictions_20260311_151449_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,288.91,2026-03-19,346.0,99962.86000000002,1159.100000000008,63203.81999999999,101159.1,163203.82,0.01159100000000008,0.6320381999999999,25,0,0,11,14,0,0.6204471999999998,1,1,True
MARI,RandomForest,MARI_predictions_20260311_104545_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,617.07,2026-03-19,162.0,99965.34000000001,5671.620000000016,48653.45999999996,105671.62000000001,148653.45999999996,0.05671620000000016,0.48653459999999965,16,9,0,12,13,0,0.4298183999999995,1,1,True
MDTL,Prophet,MDTL_predictions_20260311_104930_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,5.24,2026-03-19,19084.0,100000.16,2480.9199999999746,114694.84,102480.91999999997,214694.84,0.024809199999999747,1.1469483999999999,9,16,0,11,13,1,1.1221392000000001,1,1,True
MEBL,Prophet,MEBL_predictions_20260311_105122_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,437.32,2026-03-19,229.0,100146.28,16620.819999999992,72029.65999999995,116620.81999999999,172029.65999999995,0.16620819999999992,0.7202965999999994,25,0,0,12,13,0,0.5540883999999995,1,1,True
MERIT,RandomForest,MERIT_predictions_20260311_105404_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,7.8,2026-03-19,12821.0,100003.8,30642.189999999955,81156.92999999993,130642.18999999996,181156.92999999993,0.3064218999999995,0.8115692999999994,6,19,0,14,11,0,0.5051473999999998,1,1,True
MFL,Prophet,MFL_predictions_20260311_151717_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,50.78,2026-03-19,1969.0,99985.82,12601.6,75137.04,112601.6,175137.03999999998,0.12601600000000002,0.7513703999999999,25,0,0,14,11,0,0.6253543999999999,1,1,True
MIIETF,Prophet,MIIETF_predictions_20260311_151738_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,15.44,2026-03-19,6477.0,100004.87999999999,9003.030000000004,68332.34999999999,109003.03,168332.34999999998,0.09003030000000005,0.6833234999999999,25,0,0,12,13,0,0.5932931999999999,1,1,True
MIRKS,RandomForest,MIRKS_predictions_20260311_105712_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,24.55,2026-03-19,4073.0,99992.15000000001,2851.1000000000254,75350.49999999999,102851.10000000002,175350.5,0.028511000000000255,0.7535049999999999,23,2,0,13,9,3,0.7249939999999996,1,1,True
MSCL,Prophet,MSCL_predictions_20260311_110158_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,13.73,2026-03-19,7283.0,99995.59,11215.819999999963,104583.87999999999,111215.81999999996,204583.88,0.11215819999999964,1.0458387999999998,20,5,0,13,9,3,0.9336806000000002,1,1,True
MSOT,RandomForest,MSOT_predictions_20260311_110258_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,56.92,2026-03-19,1757.0,100008.44,8785.0,124430.74000000005,108785.0,224430.74000000005,0.08785,1.2443074000000005,20,5,0,14,10,1,1.1564574000000005,1,1,True
MUGHAL,XGBoost,MUGHAL_predictions_20260311_151930_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,68.92,2026-03-19,1451.0,100002.92,8314.229999999978,97057.39,108314.22999999998,197057.39,0.08314229999999978,0.9705739,4,21,0,10,15,0,0.8874316000000002,1,1,True
MUREB,XGBoost,MUREB_predictions_20260311_110622_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,854.4,2026-03-19,117.0,99964.8,8787.87,46085.13000000002,108787.87,146085.13,0.0878787,0.4608513000000002,18,7,0,9,16,0,0.3729726000000002,1,1,True
MZNPETF,Prophet,MZNPETF_predictions_20260311_152106_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,18.69,2026-03-19,5350.0,99991.5,8185.500000000007,71743.49999999994,108185.5,171743.49999999994,0.08185500000000007,0.7174349999999994,25,0,0,10,15,0,0.6355799999999994,1,1,True
NAGC,Prophet,NAGC_predictions_20260311_110716_20260228_20260507.csv,shares,short,14,2026-03-10,2026-04-09,56.01,2026-03-19,1785.0,99977.84999999999,6497.4000000000015,31844.40000000001,106497.4,131844.40000000002,0.06497400000000002,0.31844400000000006,14,0,0,3,2,9,0.25347000000000003,1,1,True
NCL,RandomForest,NCL_predictions_20260311_111303_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,33.82,2026-03-19,2957.0,100005.74,3784.960000000044,83328.26000000001,103784.96000000005,183328.26,0.03784960000000044,0.8332826000000001,15,10,0,15,10,0,0.7954329999999996,1,1,True
NCML,RandomForest,NCML_predictions_20260311_155014_20260304_20260511.csv,shares,short,22,2026-03-04,2026-04-09,14.59,2026-03-19,6854.0,99999.86,11994.499999999987,66141.09999999998,111994.49999999999,166141.09999999998,0.11994499999999987,0.6614109999999997,5,17,0,8,5,9,0.5414659999999999,1,1,True
NESTLE,Prophet,NESTLE_predictions_20260311_111650_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,7887.17,2026-03-19,13.0,102533.21,3910.530000000005,22583.730000000003,103910.53,122583.73000000001,0.03910530000000005,0.22583730000000002,0,25,0,9,15,1,0.18673199999999995,1,1,True
NICL,RandomForest,NICL_predictions_20260311_112200_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,155.61,2026-03-19,643.0,100057.23000000001,1478.90000000001,49060.899999999994,101478.90000000001,149060.9,0.0147890000000001,0.49060899999999996,22,3,0,11,13,1,0.47581999999999985,1,1,True
NITGETF,XGBoost,NITGETF_predictions_20260311_152146_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,33.15,2026-03-19,3017.0,100013.55,7059.779999999988,64684.48000000006,107059.77999999998,164684.48000000007,0.07059779999999988,0.6468448000000007,20,5,0,10,15,0,0.5762470000000008,1,1,True
NML,XGBoost,NML_predictions_20260311_112351_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,134.12,2026-03-19,746.0,100053.52,37038.89999999999,99031.50000000001,137038.9,199031.5,0.37038899999999986,0.9903150000000002,11,14,0,11,14,0,0.6199260000000003,1,1,True
NPL,XGBoost,NPL_predictions_20260311_112621_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,65.45,2026-03-19,1528.0,100007.6,33722.96000000001,114126.32000000002,133722.96000000002,214126.32,0.3372296000000001,1.1412632000000003,15,10,0,12,13,0,0.8040336000000001,1,1,True
NRL,Prophet,NRL_predictions_20260311_112817_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,335.03,2026-03-19,298.0,99838.93999999999,24281.039999999994,81389.76000000002,124281.04,181389.76,0.24281039999999993,0.8138976000000002,25,0,0,13,12,0,0.5710872000000002,1,1,True
OBOY,Prophet,OBOY_predictions_20260311_113148_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,8.15,2026-03-19,12270.0,100000.5,11165.700000000012,81104.69999999998,111165.70000000001,181104.69999999998,0.11165700000000012,0.8110469999999999,25,0,0,14,11,0,0.6993899999999997,1,1,True
OLPM,RandomForest,OLPM_predictions_20260311_113642_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,22.0,2026-03-19,4545.0,99990.0,4772.250000000004,56676.15000000001,104772.25,156676.15000000002,0.047722500000000036,0.5667615000000001,22,3,0,8,10,7,0.5190390000000001,1,1,True
ORM,RandomForest,ORM_predictions_20260311_113806_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,10.18,2026-03-19,9823.0,99998.14,23575.199999999986,51668.980000000025,123575.19999999998,151668.98000000004,0.23575199999999985,0.5166898000000002,20,5,0,14,9,2,0.28093780000000035,1,1,True
OTSU,Prophet,OTSU_predictions_20260311_113919_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,307.38,2026-03-19,325.0,99898.5,12779.000000000004,70895.5,112779.0,170895.5,0.12779000000000004,0.708955,0,25,0,10,14,1,0.5811649999999999,1,1,True
PABC,XGBoost,PABC_predictions_20260311_114056_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,85.72,2026-03-19,1167.0,100035.24,32302.559999999987,72797.46000000004,132302.56,172797.46000000002,0.32302559999999986,0.7279746000000004,14,11,0,12,13,0,0.4049490000000005,1,1,True
PACE,XGBoost,PACE_predictions_20260311_114248_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,10.54,2026-03-19,9488.0,100003.51999999999,36433.91999999999,103039.68000000004,136433.91999999998,203039.68000000005,0.3643391999999999,1.0303968000000003,4,21,0,13,11,1,0.6660576000000005,1,1,True
PAEL,Prophet,PAEL_predictions_20260311_114438_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,37.62,2026-03-19,2658.0,99993.95999999999,2445.3599999999997,100525.56000000003,102445.36,200525.56000000003,0.024453599999999995,1.0052556000000004,0,25,0,12,13,0,0.9808020000000004,1,1,True
PAKL,Prophet,PAKL_predictions_20260311_114651_20260304_20260511.csv,shares,short,17,2026-03-04,2026-04-09,42.61,2026-04-09,2347.0,100005.67,3262.3300000000017,68555.87,103262.33,168555.87,0.032623300000000015,0.6855587,17,0,0,6,5,6,0.6529353999999999,1,1,True
PAKOXY,RandomForest,PAKOXY_predictions_20260311_114844_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,249.17,2026-03-19,401.0,99917.17,9491.669999999984,73980.48999999998,109491.66999999998,173980.49,0.09491669999999984,0.7398048999999998,22,3,0,12,12,1,0.6448881999999999,1,1,True
PAKRI,Prophet,PAKRI_predictions_20260311_115030_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,17.32,2026-03-19,5774.0,100005.68000000001,4099.540000000006,66112.30000000002,104099.54000000001,166112.30000000002,0.040995400000000064,0.6611230000000001,15,10,0,14,11,0,0.6201276000000001,1,1,True
PAKT,RandomForest,PAKT_predictions_20260311_115154_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,1284.88,2026-03-19,78.0,100220.64000000001,22877.399999999998,60537.36000000001,122877.4,160537.36000000002,0.22877399999999998,0.6053736000000001,17,8,0,14,11,0,0.3765996000000001,1,1,True
PASL,Prophet,PASL_predictions_20260311_115338_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,2.13,2026-03-19,46948.0,99999.23999999999,15023.359999999997,120186.88,115023.36,220186.88,0.15023359999999997,1.2018688,25,0,0,13,12,0,1.0516352,1,1,True
PASM,RandomForest,PASM_predictions_20260311_115350_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,4.65,2026-03-19,21505.0,99998.25000000001,25590.949999999986,174835.65000000008,125590.94999999998,274835.6500000001,0.25590949999999985,1.7483565000000008,9,16,0,9,8,8,1.492447000000001,1,1,True
PCAL,Prophet,PCAL_predictions_20260311_115544_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,150.0,2026-03-19,667.0,100050.0,11885.939999999991,63725.180000000044,111885.93999999999,163725.18000000005,0.11885939999999992,0.6372518000000005,9,16,0,11,13,1,0.5183924000000005,1,1,True
PECO,XGBoost,PECO_predictions_20260311_115624_20260304_20260511.csv,shares,short,22,2026-03-04,2026-04-09,531.22,2026-04-09,188.0,99869.36,24706.960000000017,55542.71999999999,124706.96000000002,155542.71999999997,0.24706960000000017,0.5554271999999999,7,15,0,7,8,7,0.30835759999999973,1,1,True
PIBTL,XGBoost,PIBTL_predictions_20260311_115932_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,13.74,2026-03-19,7278.0,99999.72,15720.48,92139.48,115720.48,192139.47999999998,0.1572048,0.9213948,16,9,0,11,14,0,0.7641899999999999,1,1,True
PICT,RandomForest,PICT_predictions_20260311_120129_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,28.1,2026-03-19,3559.0,100007.90000000001,34237.58000000001,65200.88000000001,134237.58000000002,165200.88,0.34237580000000006,0.6520088000000002,22,3,0,16,9,0,0.3096330000000001,1,1,True
PIL,XGBoost,PIL_predictions_20260311_152711_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,3.89,2026-03-19,25707.0,100000.23,10025.730000000018,86118.45000000004,110025.73000000001,186118.45000000004,0.10025730000000017,0.8611845000000004,20,5,0,13,10,2,0.7609272000000001,1,1,True
PIOC,Prophet,PIOC_predictions_20260311_120451_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,227.36,2026-03-19,440.0,100038.40000000001,1729.199999999997,77127.59999999999,101729.2,177127.59999999998,0.01729199999999997,0.771276,25,0,0,12,13,0,0.753984,1,1,True
PKGP,Prophet,PKGP_predictions_20260311_120747_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,49.15,2026-03-19,2035.0,100020.25,7631.250000000016,81664.54999999999,107631.25000000001,181664.55,0.07631250000000016,0.8166454999999999,18,7,0,8,15,2,0.7403329999999998,1,1,True
PNSC,RandomForest,PNSC_predictions_20260311_121149_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,442.73,2026-03-19,226.0,100056.98000000001,933.3799999999878,77000.46,100933.37999999999,177000.46000000002,0.009333799999999878,0.7700046,6,19,0,12,13,0,0.7606708000000002,1,1,True
POL,XGBoost,POL_predictions_20260311_121358_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,637.38,2026-03-19,157.0,100068.66,19667.38999999994,33247.88999999998,119667.38999999994,133247.88999999998,0.1966738999999994,0.3324788999999998,18,7,0,11,14,0,0.1358050000000004,1,1,True
POWERPS,Prophet,POWERPS_predictions_20260311_153039_20260304_20260511.csv,shares,short,23,2026-03-05,2026-04-09,19.18,2026-03-19,5214.0,100004.52,469.26000000004024,135720.42,100469.26000000004,235720.42,0.004692600000000402,1.3572042000000002,8,15,0,10,8,5,1.3525115999999997,1,1,True
PPP,RandomForest,PPP_predictions_20260311_121804_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,101.73,2026-03-19,983.0,100000.59000000001,2221.579999999991,51194.640000000014,102221.57999999999,151194.64,0.022215799999999907,0.5119464000000001,17,8,0,12,12,1,0.48973060000000024,1,1,True
PRET,Prophet,PRET_predictions_20260311_122157_20260304_20260511.csv,shares,short,13,2026-03-04,2026-04-09,396.0,2026-04-09,253.0,100188.0,1657.150000000017,34122.11,101657.15000000002,134122.11,0.01657150000000017,0.3412211,12,1,0,2,5,6,0.3246495999999998,1,1,True
PSEL,RandomForest,PSEL_predictions_20260311_122526_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,851.17,2026-03-19,117.0,99586.89,15805.529999999962,47870.55000000002,115805.52999999997,147870.55000000002,0.15805529999999962,0.4787055000000002,23,2,0,12,12,1,0.32065020000000055,1,1,True
PSX,RandomForest,PSX_predictions_20260311_153229_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,33.69,2026-03-19,2968.0,99991.92,16858.240000000016,95213.43999999996,116858.24000000002,195213.43999999994,0.16858240000000016,0.9521343999999996,6,19,0,13,12,0,0.7835519999999995,1,1,True
QUET,RandomForest,QUET_predictions_20260311_123151_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,18.75,2026-03-19,5333.0,99993.75,11465.949999999973,35997.75000000002,111465.94999999997,135997.75000000003,0.11465949999999973,0.35997750000000023,19,6,0,7,5,13,0.24531800000000048,1,1,True
REDCO,RandomForest,REDCO_predictions_20260311_123524_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,24.0,2026-03-19,4167.0,100008.0,21335.03999999998,115759.26000000001,121335.03999999998,215759.26,0.2133503999999998,1.1575926,24,1,0,12,7,6,0.9442422000000003,1,1,True
RICL,RandomForest,RICL_predictions_20260311_123742_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,15.55,2026-03-19,6431.0,100002.05,21415.230000000025,105918.57,121415.23000000003,205918.57,0.21415230000000024,1.0591857,8,17,0,11,10,4,0.8450333999999997,1,1,True
RUBY,RandomForest,RUBY_predictions_20260311_124139_20260304_20260511.csv,shares,short,24,2026-03-04,2026-04-09,11.44,2026-03-19,8741.0,99997.04,20716.17,96588.05000000002,120716.17,196588.05000000002,0.20716169999999998,0.9658805000000001,18,6,0,9,7,8,0.7587188000000001,1,1,True
RUPL,XGBoost,RUPL_predictions_20260311_124314_20260303_20260508.csv,shares,short,23,2026-03-06,2026-04-09,31.92,2026-03-19,3133.0,100005.36,29136.9,81583.31999999999,129136.9,181583.32,0.291369,0.8158331999999999,21,2,0,9,7,7,0.5244641999999999,1,1,True
SAPT,XGBoost,SAPT_predictions_20260311_124609_20260304_20260511.csv,shares,short,22,2026-03-04,2026-04-09,1280.55,2026-03-19,78.0,99882.9,12403.560000000018,27977.040000000005,112403.56000000001,127977.04000000001,0.12403560000000018,0.27977040000000003,11,11,0,3,7,12,0.15573479999999984,1,1,True
SBL,RandomForest,SBL_predictions_20260311_125039_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,10.97,2026-03-19,9116.0,100002.52,11030.36000000004,85781.55999999997,111030.36000000004,185781.55999999997,0.1103036000000004,0.8578155999999997,20,5,0,10,15,0,0.7475119999999993,1,1,True
